"gene.tag"	"gene_old_tag"	"gene_start"	"gene_end"	"strand"	"product"	"closest_match"	"match_index"	"match_value"	"distance"	"affyLog_8h"
"SVEN_4492"	"SMD06886"	4847341	4848108	"-"	"hypothetical protein"	"1"	155	10.6452	47	0.367741554333333
"SVEN_4227"	"SMD06509"	4571813	4572664	"+"	"Formyltetrahydrofolate deformylase"	"1"	255	10.2796	49	0.3153712
"SVEN_1246"	"SMD02209"	1399436	1400113	"+"	"DNA-binding response regulator%2C LuxR family"	"1"	47	11.5484	172	0.290211687666668
"SVEN_2392"	"SMD03832"	2590076	2591578	"-"	"Dihydrofolate synthase or Folylpolyglutamate synthase"	"1"	113	10.8817	248	0.286908099999998
"SVEN_0784"	"SMD01492"	904670	905533	"-"	"protein YceG"	"1"	139	10.7419	110	0.276486293666667
"SVEN_3109"	"SMD04852"	3408846	3410075	"+"	"acetyl-CoA acetyltransferase"	"1"	217	10.3656	18	0.272900330666668
"SVEN_4894"	"SMD07444"	5270364	5271119	"+"	"Circumsporozoite protein"	"1"	13	12.2796	78	0.245515613333332
"SVEN_0258"	"SMD00765"	271714	272655	"-"	"Fructokinase"	"1"	253	10.2796	139	0.220657483
"SVEN_4126"	"SMD06358"	4465115	4465597	"-"	"Phosphoglycerate mutase family"	"1"	317	10.1075	295	0.216319412666665
"SVEN_3644"	"SMD05622"	3956653	3957039	"-"	"hypothetical protein"	"1"	325	10.086	124	0.194756166999999
"SVEN_2562"	"SMD04076"	2787486	2788454	"+"	"membrane transport protein"	"1"	153	10.6452	6	0.191045644
"SVEN_1057"	"SMD01902"	1200070	1201581	"-"	"Inosine-5-monophosphate dehydrogenase"	"1"	55	11.5161	67	0.177973848000001
"SVEN_3944"	"SMD06069"	4286597	4287013	"-"	"putative lyase"	"1"	263	10.2688	2	0.176574989999999
"SVEN_0740"	"SMD01430"	850905	851987	"+"	"hypothetical protein"	"1"	105	10.9677	264	0.172066049666666
"SVEN_6782"	"SMD10055"	7428720	7429781	"+"	"Dihydrodipicolinate reductase"	"1"	239	10.3118	13	0.158472744666668
"SVEN_6977"	"SMD10334"	7633376	7633972	"+"	"putative regulatory protein"	"1"	197	10.4301	22	0.15640302
"SVEN_7170"	"SMD10616"	7877215	7878588	"+"	"Beta-glucosidase"	"1"	323	10.1075	244	0.152767513333333
"SVEN_5276"	"SMD07978"	5703005	5704297	"+"	"Signal recognition particle receptor protein FtsY"	"1"	149	10.6774	187	0.143107900333334
"SVEN_0269"	"SMD00781"	284553	286739	"+"	"hypothetical protein"	"1"	89	11.043	90	0.125388352333333
"SVEN_5728"	"SMD08600"	6212975	6213826	"+"	"site-specific recombinase%2C phage integrase family"	"1"	213	10.3763	197	0.11139882
"SVEN_3449"	"SMD05356"	3765923	3766558	"+"	"isomerase"	"1"	143	10.6989	179	0.109751200999999
"SVEN_4040"	"SMD06221"	4375040	4375405	"+"	"hypothetical protein"	"1"	307	10.129	2	0.106409461333334
"SVEN_3435"	"SMD05336"	3752143	3754404	"+"	"Fe-S oxidoreductase"	"1"	199	10.4086	169	0.0907869506666668
"SVEN_5648"	"SMD08499"	6130837	6131715	"+"	"hypothetical protein"	"1"	167	10.6022	160	0.0882988470000008
"SVEN_6432"	"SMD09568"	7017861	7018673	"-"	"putative enoyl-CoA hydratase"	"1"	31	11.7527	138	0.0796594703333326
"SVEN_4081"	"SMD06290"	4420764	4421747	"+"	"putative Adenosine kinase"	"1"	277	10.2581	40	0.0757085873333336
"SVEN_5934"	"SMD08886.2"	6459299	6459430	"+"	"hypothetical protein"	"1"	65	11.3871	170	0.0723691190000002
"SVEN_5340"	"SMD08069"	5769625	5772303	"+"	"ATP or GTP-binding protein"	"1"	193	10.4516	248	0.0686495873333328
"SVEN_4993"	"SMD07580"	5372984	5374093	"+"	"hypothetical protein"	"1"	123	10.8495	108	0.0574030600000004
"SVEN_1017"	"SMD01838"	1160057	1160647	"+"	"hypothetical protein"	"1"	5	12.8065	23	0.0565392956666662
"SVEN_5521"	"SMD08323"	6001111	6001800	"-"	"Transcriptional regulator%2C TetR family"	"1"	265	10.2688	202	0.0562315293333331
"SVEN_7004"	"SMD10377"	7663378	7664055	"+"	"hypothetical protein"	"1"	309	10.1183	157	0.0556463286666666
"SVEN_3367"	"SMD05233"	3686666	3687424	"+"	"Cytochrome oxidase biogenesis protein Surf1"	"1"	315	10.1075	188	0.0447899659999988
"SVEN_2089"	"SMD03421"	2287403	2288266	"+"	"hypothetical protein"	"1"	191	10.4516	13	0.0313776116666666
"SVEN_2734"	"SMD04312"	2982832	2984199	"+"	"Alpha-glucosides-binding periplasmic protein AglE precursor"	"1"	313	10.1075	221	0.0283420050000007
"SVEN_2195"	"SMD03552"	2363950	2365167	"+"	"integral membrane protein"	"1"	287	10.1828	187	0.0280713433333322
"SVEN_6700"	"SMD09940"	7333933	7334448	"-"	"hypothetical protein"	"1"	339	10.043	16	0.0259792133333336
"SVEN_6976"	"SMD10333"	7632335	7633309	"-"	"Thioredoxin reductase"	"1"	197	10.4301	89	0.0240120146666669
"SVEN_4635"	"SMD07086"	4990869	4992512	"+"	"putative secreted protein"	"1"	121	10.8495	42	0.020182601000001
"SVEN_1463"	"SMD02522"	1640205	1641560	"+"	"CoA transferase%2C CAIB or BAIF family"	"1"	225	10.3333	89	0.0101692409999989
"SVEN_0417"	"SMD00980"	444695	446164	"+"	"Possible Glycerol kinase"	"1"	27	11.7527	38	0.00387695533333332
