"gene.tag"	"gene_old_tag"	"gene_start"	"gene_end"	"strand"	"product"	"closest_match"	"match_index"	"match_value"	"distance"	"affyLog_14h"
"SVEN_0269"	"SMD00781"	284553	286739	"+"	"hypothetical protein"	"1"	89	11.043	90	-4.02078598133333
"SVEN_5967"	"SMD08936"	6497381	6498532	"-"	"Butyryl-CoA dehydrogenase"	"1"	201	10.4086	299	-3.94098429533333
"SVEN_5966"	"SMD08934"	6496567	6497352	"-"	"Electron transfer flavoprotein%2C beta subunit"	"1"	267	10.2688	231	-2.385635936
"SVEN_2568"	"SMD04084"	2794487	2795647	"+"	"Isovaleryl-CoA dehydrogenase"	"1"	311	10.1075	100	-1.43777238833333
"SVEN_6305"	"SMD09397"	6878701	6879666	"-"	"L-malyl-CoA or beta-methylmalyl-CoA lyase%2C actinobacterial type"	"1"	203	10.4086	68	-1.294436401
"SVEN_4658"	"SMD07114"	5012494	5014317	"+"	"Phosphoenolpyruvate carboxykinase"	"1"	111	10.8925	105	-1.28770484766667
"SVEN_1057"	"SMD01902"	1200070	1201581	"-"	"Inosine-5-monophosphate dehydrogenase"	"1"	55	11.5161	67	-1.207196122
"SVEN_3644"	"SMD05622"	3956653	3957039	"-"	"hypothetical protein"	"1"	325	10.086	124	-1.12613497266667
"SVEN_5934"	"SMD08886.2"	6459299	6459430	"+"	"hypothetical protein"	"1"	65	11.3871	170	-0.981793804333332
"SVEN_6147"	"SMD09184"	6702997	6703440	"+"	"hypothetical protein"	"1"	69	11.3333	2	-0.961359980333333
"SVEN_4634"	"SMD07084"	4989373	4990713	"-"	"hypothetical protein"	"1"	121	10.8495	114	-0.721798469666668
"SVEN_6975"	"SMD10331"	7631456	7632235	"-"	"hydroxylase"	"1"	181	10.4731	105	-0.679948412
"SVEN_2562"	"SMD04076"	2787486	2788454	"+"	"membrane transport protein"	"1"	153	10.6452	6	-0.508907752666667
"SVEN_3019"	"SMD04726"	3294396	3295013	"-"	"hypothetical protein"	"1"	205	10.3978	118	-0.434341966666667
"SVEN_2794"	"SMD04403"	3066218	3067156	"-"	"hypothetical protein"	"1"	21	11.9032	25	-0.405571312333334
"SVEN_3435"	"SMD05336"	3752143	3754404	"+"	"Fe-S oxidoreductase"	"1"	199	10.4086	169	-0.263721335000001
"SVEN_1104"	"SMD01976"	1248549	1249067	"-"	"Secreted protein"	"1"	63	11.4409	120	-0.261191236666669
"SVEN_6232"	"SMD09296"	6789392	6791053	"-"	"hypothetical protein"	"1"	269	10.2688	2	-0.253739049333332
"SVEN_0740"	"SMD01430"	850905	851987	"+"	"hypothetical protein"	"1"	105	10.9677	264	-0.236459943666667
"SVEN_1497"	"SMD02579"	1672949	1673557	"+"	"Cob(I)alamin adenosyltransferase"	"1"	93	11.0108	40	-0.230157701333333
"SVEN_1463"	"SMD02522"	1640205	1641560	"+"	"CoA transferase%2C CAIB or BAIF family"	"1"	225	10.3333	89	-0.184071778333333
"SVEN_0259"	"SMD00768"	272856	273407	"+"	"hypothetical protein"	"1"	253	10.2796	62	-0.182389739333333
"SVEN_3572"	"SMD05520"	3882925	3884718	"-"	"hypothetical protein"	"1"	221	10.3441	131	-0.182167852333333
"SVEN_2392"	"SMD03832"	2590076	2591578	"-"	"Dihydrofolate synthase or Folylpolyglutamate synthase"	"1"	113	10.8817	248	-0.181677586333333
"SVEN_0784"	"SMD01492"	904670	905533	"-"	"protein YceG"	"1"	139	10.7419	110	-0.179344672333333
"SVEN_5327"	"SMD08049"	5755093	5756124	"-"	"Adenosine deaminase"	"1"	29	11.7527	2	-0.178402967333334
"SVEN_1246"	"SMD02209"	1399436	1400113	"+"	"DNA-binding response regulator%2C LuxR family"	"1"	47	11.5484	172	-0.170266928666667
"SVEN_5328"	"SMD08050"	5756200	5756892	"+"	"integral membrane protein"	"1"	29	11.7527	74	-0.154356694666667
"SVEN_1141"	"SMD02037"	1289220	1289777	"+"	"hypothetical protein"	"1"	11	12.4194	49	-0.150277831
"SVEN_3449"	"SMD05356"	3765923	3766558	"+"	"isomerase"	"1"	143	10.6989	179	-0.133834988666669
"SVEN_5521"	"SMD08323"	6001111	6001800	"-"	"Transcriptional regulator%2C TetR family"	"1"	265	10.2688	202	-0.128255865666667
"SVEN_2049"	"SMD03369"	2262300	2262968	"+"	"O-methyltransferase"	"1"	109	10.9247	247	-0.112461871666666
"SVEN_3404"	"SMD05284"	3721314	3722183	"-"	"putative lipase or esterase"	"1"	7	12.7634	91	-0.108124595666667
"SVEN_4992"	"SMD07576"	5371791	5372735	"-"	"putative membrane protein"	"1"	123	10.8495	141	-0.0963353983333333
"SVEN_1908"	"SMD03173"	2126151	2127485	"-"	"hypothetical protein"	"1"	99	10.9892	23	-0.0917998036666656
"SVEN_2718"	"SMD04288"	2958982	2960412	"-"	"NADP-dependent malic enzyme"	"1"	177	10.5054	79	-0.090093428333331
"SVEN_7149"	"SMD10589"	7848891	7849697	"-"	"hypothetical protein"	"1"	41	11.5699	13	-0.0888434296666665
"SVEN_5276"	"SMD07978"	5703005	5704297	"+"	"Signal recognition particle receptor protein FtsY"	"1"	149	10.6774	187	-0.0828781213333336
"SVEN_6677"	"SMD09909"	7301865	7302779	"+"	"OpcA%2C glucose-6-phosphate dehydrogenase effector"	"1"	321	10.1075	13	-0.0692711086666655
"SVEN_5648"	"SMD08499"	6130837	6131715	"+"	"hypothetical protein"	"1"	167	10.6022	160	-0.0576046739999985
"SVEN_3722"	"SMD05733"	4042227	4043207	"-"	"putative MerR-family transcriptional regulator"	"1"	59	11.4839	32	-0.0573568026666669
"SVEN_3108"	"SMD04851"	3407538	3408740	"-"	"acyl-CoA dehydrogenase"	"1"	217	10.3656	88	-0.0520775456666662
"SVEN_2195"	"SMD03552"	2363950	2365167	"+"	"integral membrane protein"	"1"	287	10.1828	187	-0.0486448773333343
"SVEN_6700"	"SMD09940"	7333933	7334448	"-"	"hypothetical protein"	"1"	339	10.043	16	-0.046353830000001
"SVEN_6977"	"SMD10334"	7633376	7633972	"+"	"putative regulatory protein"	"1"	197	10.4301	22	-0.0421544439999995
"SVEN_6782"	"SMD10055"	7428720	7429781	"+"	"Dihydrodipicolinate reductase"	"1"	239	10.3118	13	-0.0382335223333339
"SVEN_3448"	"SMD05353"	3764790	3765677	"-"	"LysR-family transcriptional regulatory protein"	"1"	143	10.6989	67	-0.0319626420000008
"SVEN_3573"	"SMD05523"	3884814	3885965	"+"	"hypothetical protein"	"1"	221	10.3441	35	-0.0283611346666666
"SVEN_6432"	"SMD09568"	7017861	7018673	"-"	"putative enoyl-CoA hydratase"	"1"	31	11.7527	138	-0.0235826080000008
"SVEN_4126"	"SMD06358"	4465115	4465597	"-"	"Phosphoglycerate mutase family"	"1"	317	10.1075	295	-0.0227690443333328
"SVEN_0417"	"SMD00980"	444695	446164	"+"	"Possible Glycerol kinase"	"1"	27	11.7527	38	-0.0188466593333318
"SVEN_7150"	"SMD10590"	7849809	7850999	"+"	"hypothetical protein"	"1"	41	11.5699	125	-0.0160707460000005
"SVEN_4493"	"SMD06889"	4848300	4849754	"+"	"hypothetical protein"	"1"	155	10.6452	145	-0.0147025726666667
"SVEN_0069"	"SMD00494"	63980	64291	"-"	"hypothetical protein"	"1"	39	11.5699	44	-0.0128491706666658
"SVEN_5133"	"SMD07786"	5539886	5541079	"+"	"hypothetical protein"	"1"	125	10.8172	232	-0.00431837066666674
