"gene.tag"	"gene_old_tag"	"gene_start"	"gene_end"	"strand"	"product"	"closest_match"	"match_index"	"match_value"	"distance"	"affyLog_18h"
"SVEN_0269"	"SMD00781"	284553	286739	"+"	"hypothetical protein"	"1"	89	11.043	90	-4.10948328066667
"SVEN_1935"	"SMD03209"	2148860	2150338	"-"	"Probable glutamate or gamma-aminobutyrate antiporter"	"1"	95	11.0108	87	-1.21394535433333
"SVEN_6147"	"SMD09184"	6702997	6703440	"+"	"hypothetical protein"	"1"	69	11.3333	2	-0.918832997333332
"SVEN_3944"	"SMD06069"	4286597	4287013	"-"	"putative lyase"	"1"	263	10.2688	2	-0.692706221666667
"SVEN_4492"	"SMD06886"	4847341	4848108	"-"	"hypothetical protein"	"1"	155	10.6452	47	-0.690842636
"SVEN_7046"	"SMD10434"	7712707	7713921	"-"	"hypothetical protein"	"1"	289	10.1828	284	-0.650072250333334
"SVEN_6305"	"SMD09397"	6878701	6879666	"-"	"L-malyl-CoA or beta-methylmalyl-CoA lyase%2C actinobacterial type"	"1"	203	10.4086	68	-0.592019408333333
"SVEN_3644"	"SMD05622"	3956653	3957039	"-"	"hypothetical protein"	"1"	325	10.086	124	-0.523188460333332
"SVEN_2794"	"SMD04403"	3066218	3067156	"-"	"hypothetical protein"	"1"	21	11.9032	25	-0.45209595
"SVEN_5967"	"SMD08936"	6497381	6498532	"-"	"Butyryl-CoA dehydrogenase"	"1"	201	10.4086	299	-0.429839688
"SVEN_4634"	"SMD07084"	4989373	4990713	"-"	"hypothetical protein"	"1"	121	10.8495	114	-0.392027137333335
"SVEN_6700"	"SMD09940"	7333933	7334448	"-"	"hypothetical protein"	"1"	339	10.043	16	-0.387577183666668
"SVEN_4493"	"SMD06889"	4848300	4849754	"+"	"hypothetical protein"	"1"	155	10.6452	145	-0.351884356333333
"SVEN_6677"	"SMD09909"	7301865	7302779	"+"	"OpcA%2C glucose-6-phosphate dehydrogenase effector"	"1"	321	10.1075	13	-0.347000945666666
"SVEN_5934"	"SMD08886.2"	6459299	6459430	"+"	"hypothetical protein"	"1"	65	11.3871	170	-0.318515023333334
"SVEN_1141"	"SMD02037"	1289220	1289777	"+"	"hypothetical protein"	"1"	11	12.4194	49	-0.291906380666667
"SVEN_4227"	"SMD06509"	4571813	4572664	"+"	"Formyltetrahydrofolate deformylase"	"1"	255	10.2796	49	-0.261810147
"SVEN_5966"	"SMD08934"	6496567	6497352	"-"	"Electron transfer flavoprotein%2C beta subunit"	"1"	267	10.2688	231	-0.173691771666666
"SVEN_4818"	"SMD07343"	5180859	5181725	"+"	"putative hydrolase"	"1"	141	10.7419	256	-0.120064265666667
"SVEN_0259"	"SMD00768"	272856	273407	"+"	"hypothetical protein"	"1"	253	10.2796	62	-0.116999814
"SVEN_1909"	"SMD03174"	2127691	2129661	"+"	"hypothetical protein"	"1"	99	10.9892	183	-0.0955585919999997
"SVEN_7170"	"SMD10616"	7877215	7878588	"+"	"Beta-glucosidase"	"1"	323	10.1075	244	-0.0700130603333333
"SVEN_3108"	"SMD04851"	3407538	3408740	"-"	"acyl-CoA dehydrogenase"	"1"	217	10.3656	88	-0.0561530263333339
"SVEN_5590"	"SMD08418"	6079139	6079993	"-"	"transposase"	"1"	305	10.1398	17	-0.0507487639999997
"SVEN_6975"	"SMD10331"	7631456	7632235	"-"	"hydroxylase"	"1"	181	10.4731	105	-0.0498638333333332
"SVEN_6977"	"SMD10334"	7633376	7633972	"+"	"putative regulatory protein"	"1"	197	10.4301	22	-0.044328108666666
"SVEN_7150"	"SMD10590"	7849809	7850999	"+"	"hypothetical protein"	"1"	41	11.5699	125	-0.0324814460000002
"SVEN_3435"	"SMD05336"	3752143	3754404	"+"	"Fe-S oxidoreductase"	"1"	199	10.4086	169	-0.0315666760000006
"SVEN_7004"	"SMD10377"	7663378	7664055	"+"	"hypothetical protein"	"1"	309	10.1183	157	-0.0301427903333336
"SVEN_2195"	"SMD03552"	2363950	2365167	"+"	"integral membrane protein"	"1"	287	10.1828	187	-0.0213018439999999
"SVEN_0784"	"SMD01492"	904670	905533	"-"	"protein YceG"	"1"	139	10.7419	110	-0.016490410666667
"SVEN_1908"	"SMD03173"	2126151	2127485	"-"	"hypothetical protein"	"1"	99	10.9892	23	-0.0154603459999993
"SVEN_5133"	"SMD07786"	5539886	5541079	"+"	"hypothetical protein"	"1"	125	10.8172	232	-0.0109304123333329
"SVEN_3213"	"SMD05004"	3522024	3522695	"+"	"integral membrane protein"	"1"	131	10.7742	152	-0.00528420800000085
