"gene.tag"	"gene_old_tag"	"gene_start"	"gene_end"	"strand"	"product"	"closest_match"	"match_index"	"match_value"	"distance"	"affyLog_12h"
"SVEN_6305"	"SMD09397"	6878701	6879666	"-"	"L-malyl-CoA or beta-methylmalyl-CoA lyase%2C actinobacterial type"	"1"	203	10.4086	68	2.00532457733334
"SVEN_4493"	"SMD06889"	4848300	4849754	"+"	"hypothetical protein"	"1"	155	10.6452	145	0.973887182
"SVEN_1497"	"SMD02579"	1672949	1673557	"+"	"Cob(I)alamin adenosyltransferase"	"1"	93	11.0108	40	0.797396505333333
"SVEN_4315"	"SMD06634"	4671433	4673412	"+"	"NADH-ubiquinone oxidoreductase chain L"	"1"	15	12.1613	46	0.698410282999999
"SVEN_6700"	"SMD09940"	7333933	7334448	"-"	"hypothetical protein"	"1"	339	10.043	16	0.652167875333333
"SVEN_1324"	"SMD02318"	1482918	1483553	"-"	"hypothetical protein"	"1"	1	14.086	47	0.565424238333334
"SVEN_0416"	"SMD00976"	443417	444391	"-"	"hypothetical protein"	"1"	27	11.7527	266	0.533683747000001
"SVEN_5327"	"SMD08049"	5755093	5756124	"-"	"Adenosine deaminase"	"1"	29	11.7527	2	0.430982708333334
"SVEN_1908"	"SMD03173"	2126151	2127485	"-"	"hypothetical protein"	"1"	99	10.9892	23	0.430357003999998
"SVEN_0417"	"SMD00980"	444695	446164	"+"	"Possible Glycerol kinase"	"1"	27	11.7527	38	0.399933020333333
"SVEN_4227"	"SMD06509"	4571813	4572664	"+"	"Formyltetrahydrofolate deformylase"	"1"	255	10.2796	49	0.397554708666666
"SVEN_4909"	"SMD07462"	5287725	5288138	"-"	"putative anti-sigma factor"	"1"	61	11.4839	297	0.387361929666667
"SVEN_4252"	"SMD06543"	4601577	4603829	"-"	"secreted protein"	"1"	171	10.5806	157	0.381362207666666
"SVEN_3367"	"SMD05233"	3686666	3687424	"+"	"Cytochrome oxidase biogenesis protein Surf1"	"1"	315	10.1075	188	0.359027814333333
"SVEN_3572"	"SMD05520"	3882925	3884718	"-"	"hypothetical protein"	"1"	221	10.3441	131	0.357253542
"SVEN_7260"	"SMD10738"	7988264	7988809	"+"	"hypothetical protein"	"1"	67	11.3763	62	0.295902161333333
"SVEN_3213"	"SMD05004"	3522024	3522695	"+"	"integral membrane protein"	"1"	131	10.7742	152	0.289764731666666
"SVEN_5934"	"SMD08886.2"	6459299	6459430	"+"	"hypothetical protein"	"1"	65	11.3871	170	0.267434465
"SVEN_3435"	"SMD05336"	3752143	3754404	"+"	"Fe-S oxidoreductase"	"1"	199	10.4086	169	0.265195797666667
"SVEN_5966"	"SMD08934"	6496567	6497352	"-"	"Electron transfer flavoprotein%2C beta subunit"	"1"	267	10.2688	231	0.254080690333332
"SVEN_3448"	"SMD05353"	3764790	3765677	"-"	"LysR-family transcriptional regulatory protein"	"1"	143	10.6989	67	0.242312566333332
"SVEN_4126"	"SMD06358"	4465115	4465597	"-"	"Phosphoglycerate mutase family"	"1"	317	10.1075	295	0.236629586333334
"SVEN_1246"	"SMD02209"	1399436	1400113	"+"	"DNA-binding response regulator%2C LuxR family"	"1"	47	11.5484	172	0.229280342000001
"SVEN_5276"	"SMD07978"	5703005	5704297	"+"	"Signal recognition particle receptor protein FtsY"	"1"	149	10.6774	187	0.213414096666668
"SVEN_5976"	"SMD08951"	6506491	6506820	"+"	"Polyketide cyclase WhiE VII"	"1"	135	10.7527	246	0.209398779000001
"SVEN_3404"	"SMD05284"	3721314	3722183	"-"	"putative lipase or esterase"	"1"	7	12.7634	91	0.187189855
"SVEN_1799"	"SMD03022"	2005229	2006593	"-"	"hypothetical protein"	"1"	163	10.6237	116	0.164743537
"SVEN_2392"	"SMD03832"	2590076	2591578	"-"	"Dihydrofolate synthase or Folylpolyglutamate synthase"	"1"	113	10.8817	248	0.134417916666665
"SVEN_1016"	"SMD01835"	1159613	1160053	"-"	"Transcriptional regulator%2C AsnC family"	"1"	5	12.8065	19	0.111715665666667
"SVEN_5328"	"SMD08050"	5756200	5756892	"+"	"integral membrane protein"	"1"	29	11.7527	74	0.105527561999999
"SVEN_4894"	"SMD07444"	5270364	5271119	"+"	"Circumsporozoite protein"	"1"	13	12.2796	78	0.102607219333333
"SVEN_0258"	"SMD00765"	271714	272655	"-"	"Fructokinase"	"1"	253	10.2796	139	0.0902662653333319
"SVEN_7004"	"SMD10377"	7663378	7664055	"+"	"hypothetical protein"	"1"	309	10.1183	157	0.0879921726666666
"SVEN_3944"	"SMD06069"	4286597	4287013	"-"	"putative lyase"	"1"	263	10.2688	2	0.0840090020000002
"SVEN_6922"	"SMD10252"	7570332	7573088	"+"	"hypothetical protein"	"1"	273	10.2688	146	0.0741175409999997
"SVEN_2195"	"SMD03552"	2363950	2365167	"+"	"integral membrane protein"	"1"	287	10.1828	187	0.0649321456666669
"SVEN_0069"	"SMD00494"	63980	64291	"-"	"hypothetical protein"	"1"	39	11.5699	44	0.0630471340000005
"SVEN_5648"	"SMD08499"	6130837	6131715	"+"	"hypothetical protein"	"1"	167	10.6022	160	0.0600205853333318
"SVEN_7046"	"SMD10434"	7712707	7713921	"-"	"hypothetical protein"	"1"	289	10.1828	284	0.0532164043333321
"SVEN_2089"	"SMD03421"	2287403	2288266	"+"	"hypothetical protein"	"1"	191	10.4516	13	0.0409253790000008
"SVEN_2718"	"SMD04288"	2958982	2960412	"-"	"NADP-dependent malic enzyme"	"1"	177	10.5054	79	0.0368368036666666
"SVEN_7150"	"SMD10590"	7849809	7850999	"+"	"hypothetical protein"	"1"	41	11.5699	125	0.0354812786666665
"SVEN_1625"	"SMD02776"	1813089	1815791	"+"	"ATP-dependent RNA helicase"	"1"	293	10.172	10	0.0319045189999994
"SVEN_1017"	"SMD01838"	1160057	1160647	"+"	"hypothetical protein"	"1"	5	12.8065	23	0.0310214333333345
"SVEN_4081"	"SMD06290"	4420764	4421747	"+"	"putative Adenosine kinase"	"1"	277	10.2581	40	0.0295679239999993
"SVEN_3109"	"SMD04852"	3408846	3410075	"+"	"acetyl-CoA acetyltransferase"	"1"	217	10.3656	18	0.0278485313333334
"SVEN_6432"	"SMD09568"	7017861	7018673	"-"	"putative enoyl-CoA hydratase"	"1"	31	11.7527	138	0.0249884589999994
"SVEN_6976"	"SMD10333"	7632335	7633309	"-"	"Thioredoxin reductase"	"1"	197	10.4301	89	0.0242619383333338
"SVEN_4993"	"SMD07580"	5372984	5374093	"+"	"hypothetical protein"	"1"	123	10.8495	108	0.0144759196666664
"SVEN_6782"	"SMD10055"	7428720	7429781	"+"	"Dihydrodipicolinate reductase"	"1"	239	10.3118	13	0.00878131000000071
